path,category,decision,confidence,productionCritical,evidence
"CHARROPRO-PRODUCTION-RULE-PROFILE-AND-SCORER-UI-VERIFICATION-001/ROOT_CAUSE.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-PRODUCTION-RULE-PROFILE-AND-SCORER-UI-VERIFICATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-PRODUCTION-RULE-PROFILE-AND-SCORER-UI-VERIFICATION-001/RULE_PROFILE_BINDING_CONTRACT.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-PRODUCTION-RULE-PROFILE-AND-SCORER-UI-VERIFICATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-PRODUCTION-RULE-PROFILE-AND-SCORER-UI-VERIFICATION-001/SCORER_UI_COMPARISON.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-PRODUCTION-RULE-PROFILE-AND-SCORER-UI-VERIFICATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-PRODUCTION-RULE-PROFILE-AND-SCORER-UI-VERIFICATION-001/TEST_EVIDENCE.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-PRODUCTION-RULE-PROFILE-AND-SCORER-UI-VERIFICATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-PUBLIC-PROJECTION-LIVE-FEED-SCORE-PUBLISH-RECOVERY-001/FILES_CHANGED.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-PUBLIC-PROJECTION-LIVE-FEED-SCORE-PUBLISH-RECOVERY-001/RISKS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-PUBLIC-PROJECTION-LIVE-FEED-SCORE-PUBLISH-RECOVERY-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-PUBLIC-PROJECTION-LIVE-FEED-SCORE-PUBLISH-RECOVERY-001/ROLLBACK.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-PUBLIC-PROJECTION-LIVE-FEED-SCORE-PUBLISH-RECOVERY-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-PUBLIC-PROJECTION-LIVE-FEED-SCORE-PUBLISH-RECOVERY-001/SUMMARY.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-PUBLIC-PROJECTION-LIVE-FEED-SCORE-PUBLISH-RECOVERY-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-PUBLIC-PROJECTION-LIVE-FEED-SCORE-PUBLISH-RECOVERY-001/TEST_RESULTS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-PUBLIC-PROJECTION-LIVE-FEED-SCORE-PUBLISH-RECOVERY-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-PUBLIC-PROJECTION-LIVE-FEED-SCORE-PUBLISH-RECOVERY-001/VALIDATION.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-PUBLIC-PROJECTION-LIVE-FEED-SCORE-PUBLISH-RECOVERY-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-RELEASE-MANAGEMENT-001/DEPLOY_SEQUENCE.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-RELEASE-MANAGEMENT-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-RELEASE-MANAGEMENT-001/FILES_CHANGED.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-RELEASE-MANAGEMENT-001/POST_DEPLOY_CHECKLIST.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-RELEASE-MANAGEMENT-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-RELEASE-MANAGEMENT-001/RELEASE_MANIFEST_TEMPLATE.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-RELEASE-MANAGEMENT-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-RELEASE-MANAGEMENT-001/RELEASE_PROCESS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-RELEASE-MANAGEMENT-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-RELEASE-MANAGEMENT-001/RISKS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-RELEASE-MANAGEMENT-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-RELEASE-MANAGEMENT-001/ROLLBACK.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-RELEASE-MANAGEMENT-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-RELEASE-MANAGEMENT-001/SUMMARY.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-RELEASE-MANAGEMENT-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-RELEASE-MANAGEMENT-001/TEST_RESULTS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-RELEASE-MANAGEMENT-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-RELEASE-MANAGEMENT-001/VALIDATION.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-RELEASE-MANAGEMENT-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-RULE-PROFILE-ENGINE-001/FILES_CHANGED.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-RULE-PROFILE-ENGINE-001/RULE_PROFILE_COMPATIBILITY_MATRIX.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-RULE-PROFILE-ENGINE-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-RULE-PROFILE-ENGINE-001/RULE_PROFILE_DATA_CONTRACT.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-RULE-PROFILE-ENGINE-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-RULE-PROFILE-ENGINE-001/RULE_PROFILE_ENGINE_ARCHITECTURE.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-RULE-PROFILE-ENGINE-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-RULE-PROFILE-ENGINE-001/RULE_PROFILE_RESOLUTION_PRECEDENCE.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-RULE-PROFILE-ENGINE-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-RULE-PROFILE-ENGINE-001/RULE_PROFILE_TEST_EVIDENCE.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-RULE-PROFILE-ENGINE-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-RULE-PROFILE-PRODUCTION-LIFECYCLE-AUTHORITY-001/ARCHITECTURE.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-RULE-PROFILE-PRODUCTION-LIFECYCLE-AUTHORITY-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-RULE-PROFILE-PRODUCTION-LIFECYCLE-AUTHORITY-001/FILES_CHANGED.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-RULE-PROFILE-PRODUCTION-LIFECYCLE-AUTHORITY-001/IMPLEMENTATION_SUMMARY.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-RULE-PROFILE-PRODUCTION-LIFECYCLE-AUTHORITY-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-RULE-PROFILE-PRODUCTION-LIFECYCLE-AUTHORITY-001/LIFECYCLE_CONTRACT.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-RULE-PROFILE-PRODUCTION-LIFECYCLE-AUTHORITY-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-RULE-PROFILE-PRODUCTION-LIFECYCLE-AUTHORITY-001/SECURITY_MODEL.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-RULE-PROFILE-PRODUCTION-LIFECYCLE-AUTHORITY-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-SCORER-2026-BASELINE-AND-PRESERVATION-001/BASELINE_VALIDATION.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-2026-BASELINE-AND-PRESERVATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-SCORER-2026-BASELINE-AND-PRESERVATION-001/CURRENT_SCORER_COMPONENT_MAP.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-2026-BASELINE-AND-PRESERVATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-SCORER-2026-BASELINE-AND-PRESERVATION-001/FILES_CHANGED.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-SCORER-2026-BASELINE-AND-PRESERVATION-001/SCORER_2026_FREEZE_LIST.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-2026-BASELINE-AND-PRESERVATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-SCORER-2026-BASELINE-AND-PRESERVATION-001/SCORER_2026_PRESERVATION_CONTRACT.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-2026-BASELINE-AND-PRESERVATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-SCORER-2026-BASELINE-AND-PRESERVATION-001/SCORER_2026_REUSE_MATRIX.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-2026-BASELINE-AND-PRESERVATION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-SCORER-INFORMATION-HIERARCHY-COMPACTION-001/FILES_CHANGED.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-SCORER-INFORMATION-HIERARCHY-COMPACTION-001/IMPLEMENTATION_SUMMARY.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-INFORMATION-HIERARCHY-COMPACTION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-SCORER-INFORMATION-HIERARCHY-COMPACTION-001/TEST_EVIDENCE.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-INFORMATION-HIERARCHY-COMPACTION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-SCORER-INFORMATION-HIERARCHY-COMPACTION-001/UX_HIERARCHY_CONTRACT.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-INFORMATION-HIERARCHY-COMPACTION-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-SCORER-OPERATIONAL-STABILIZATION-CHECKPOINT-001/FILES_CHANGED.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-OPERATIONAL-STABILIZATION-CHECKPOINT-001/WORKING_TREE_AUDIT.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-SCORER-OPERATIONAL-STABILIZATION-CHECKPOINT-001/FUNCTIONAL_CONTRACTS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-OPERATIONAL-STABILIZATION-CHECKPOINT-001/WORKING_TREE_AUDIT.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-SCORER-OPERATIONAL-STABILIZATION-CHECKPOINT-001/IMPLEMENTATION_SUMMARY.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-OPERATIONAL-STABILIZATION-CHECKPOINT-001/WORKING_TREE_AUDIT.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-SCORER-OPERATIONAL-STABILIZATION-CHECKPOINT-001/KNOWN_LIMITATIONS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-OPERATIONAL-STABILIZATION-CHECKPOINT-001/WORKING_TREE_AUDIT.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-SCORER-OPERATIONAL-STABILIZATION-CHECKPOINT-001/NEXT_ROADMAP.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-OPERATIONAL-STABILIZATION-CHECKPOINT-001/WORKING_TREE_AUDIT.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-SCORER-OPERATIONAL-STABILIZATION-CHECKPOINT-001/RESPONSIVE_CHECKPOINT.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-OPERATIONAL-STABILIZATION-CHECKPOINT-001/WORKING_TREE_AUDIT.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-SCORER-OPERATIONAL-STABILIZATION-CHECKPOINT-001/RULE_PROFILE_CHECKPOINT.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-OPERATIONAL-STABILIZATION-CHECKPOINT-001/WORKING_TREE_AUDIT.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-SCORER-OPERATIONAL-STABILIZATION-CHECKPOINT-001/TERNA_CHECKPOINT.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-OPERATIONAL-STABILIZATION-CHECKPOINT-001/WORKING_TREE_AUDIT.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-SCORER-OPERATIONAL-STABILIZATION-CHECKPOINT-001/TEST_EVIDENCE.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-OPERATIONAL-STABILIZATION-CHECKPOINT-001/WORKING_TREE_AUDIT.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-SCORER-OPERATIONAL-STABILIZATION-CHECKPOINT-001/WORKING_TREE_AUDIT.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-SCORER-RESPONSIVE-COMPONENT-SYSTEM-001/FILES_CHANGED.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-SCORER-RESPONSIVE-COMPONENT-SYSTEM-001/SCORER_COMPONENT_CATALOG.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-RESPONSIVE-COMPONENT-SYSTEM-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-SCORER-RESPONSIVE-COMPONENT-SYSTEM-001/SCORER_RESPONSIVE_BREAKPOINTS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-RESPONSIVE-COMPONENT-SYSTEM-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-SCORER-RESPONSIVE-COMPONENT-SYSTEM-001/SCORER_RESPONSIVE_COMPONENT_ARCHITECTURE.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-RESPONSIVE-COMPONENT-SYSTEM-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-SCORER-RESPONSIVE-COMPONENT-SYSTEM-001/SCORER_RESPONSIVE_LAYOUT_CONTRACT.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-RESPONSIVE-COMPONENT-SYSTEM-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-SCORER-RESPONSIVE-COMPONENT-SYSTEM-001/SCORER_RESPONSIVE_TEST_EVIDENCE.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-RESPONSIVE-COMPONENT-SYSTEM-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-SCORER-RESPONSIVE-COMPONENT-SYSTEM-001/evidence/cala-punta.jpg","FIXTURE","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","CHARROPRO-SCORER-RESPONSIVE-COMPONENT-SYSTEM-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-SCORER-RESPONSIVE-COMPONENT-SYSTEM-001/evidence/desktop-summary.jpg","FIXTURE","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","CHARROPRO-SCORER-RESPONSIVE-COMPONENT-SYSTEM-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-SCORER-RESPONSIVE-COMPONENT-SYSTEM-001/evidence/ipad-landscape-rules.jpg","FIXTURE","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","CHARROPRO-SCORER-RESPONSIVE-COMPONENT-SYSTEM-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-SCORER-RESPONSIVE-COMPONENT-SYSTEM-001/evidence/ipad-portrait-evidence.jpg","FIXTURE","KEEP_CERTIFICATION_EVIDENCE","MEDIUM","false","CHARROPRO-SCORER-RESPONSIVE-COMPONENT-SYSTEM-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-SCORER-SAVE-AND-NEXT-LATENCY-AUDIT-001/FILES_CHANGED.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-SCORER-SAVE-AND-NEXT-LATENCY-AUDIT-001/LATENCY_RESULTS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-SAVE-AND-NEXT-LATENCY-AUDIT-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-SCORER-SAVE-AND-NEXT-LATENCY-AUDIT-001/RISKS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-SAVE-AND-NEXT-LATENCY-AUDIT-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-SCORER-SAVE-AND-NEXT-LATENCY-AUDIT-001/SUMMARY.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-SAVE-AND-NEXT-LATENCY-AUDIT-001/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-SCORER-SCREEN-BY-SCREEN-UX-REFINEMENT-001/FILES_CHANGED.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-SCORER-SCREEN-BY-SCREEN-UX-REFINEMENT-001/IMPLEMENTATION_SUMMARY.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-SCORER-SCREEN-BY-SCREEN-UX-REFINEMENT-001/SCREEN_LAYOUT_CONTRACT.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-SCORER-SCREEN-BY-SCREEN-UX-REFINEMENT-001/TEST_EVIDENCE.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-SCORER-SCREEN-BY-SCREEN-UX-REFINEMENT-001/TIMER_UI_AND_TRANSITION_AUDIT.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-SCORER-WORKSPACE-VIEWPORT-COMPACTION-001/FILES_CHANGED.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-SCORER-WORKSPACE-VIEWPORT-COMPACTION-001/IMPLEMENTATION_SUMMARY.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-SCORER-WORKSPACE-VIEWPORT-COMPACTION-001/MANGANAS_LAYOUT_CONTRACT.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-SCORER-WORKSPACE-VIEWPORT-COMPACTION-001/TEST_EVIDENCE.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-SCORER-WORKSPACE-VIEWPORT-COMPACTION-001/VIEWPORT_LAYOUT_CONTRACT.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-SCORING-ATTEMPT-MODEL-V2-001/FILES_CHANGED.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-SCORING-ATTEMPT-MODEL-V2-001/SCORING_ATTEMPT_V2_ARCHITECTURE.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-SCORING-ATTEMPT-MODEL-V2-001/SCORING_ATTEMPT_V2_DATA_CONTRACT.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-SCORING-ATTEMPT-MODEL-V2-001/SCORING_ATTEMPT_V2_LEGACY_COMPATIBILITY.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-SCORING-ATTEMPT-MODEL-V2-001/SCORING_ATTEMPT_V2_STATE_SEMANTICS.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-SCORING-ATTEMPT-MODEL-V2-001/SCORING_ATTEMPT_V2_TEST_EVIDENCE.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","no parsed consumer; path/role classification requires review"
"CHARROPRO-TERNA-RULE-CATALOG-RESOLUTION-AUDIT-003/CATALOG_RESOLUTION_TRACE.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-OPERATIONAL-STABILIZATION-CHECKPOINT-001/WORKING_TREE_AUDIT.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-TERNA-RULE-CATALOG-RESOLUTION-AUDIT-003/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-TERNA-RULE-CATALOG-RESOLUTION-AUDIT-003/FILES_CHANGED.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-OPERATIONAL-STABILIZATION-CHECKPOINT-001/WORKING_TREE_AUDIT.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-TERNA-RULE-CATALOG-RESOLUTION-AUDIT-003/IMPLEMENTATION_SUMMARY.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-OPERATIONAL-STABILIZATION-CHECKPOINT-001/WORKING_TREE_AUDIT.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-TERNA-RULE-CATALOG-RESOLUTION-AUDIT-003/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-TERNA-RULE-CATALOG-RESOLUTION-AUDIT-003/LOCAL_RESET_SEED_AUDIT.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-OPERATIONAL-STABILIZATION-CHECKPOINT-001/WORKING_TREE_AUDIT.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-TERNA-RULE-CATALOG-RESOLUTION-AUDIT-003/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-TERNA-RULE-CATALOG-RESOLUTION-AUDIT-003/NEW_CHARREADA_INHERITANCE_AUDIT.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-OPERATIONAL-STABILIZATION-CHECKPOINT-001/WORKING_TREE_AUDIT.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-TERNA-RULE-CATALOG-RESOLUTION-AUDIT-003/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
"CHARROPRO-TERNA-RULE-CATALOG-RESOLUTION-AUDIT-003/ROOT_CAUSE.md","DOCUMENTATION_HISTORICAL","KEEP_HISTORICAL","MEDIUM","false","CHARROPRO-SCORER-OPERATIONAL-STABILIZATION-CHECKPOINT-001/WORKING_TREE_AUDIT.md (DOCUMENTATION_ONLY_REFERENCE), CHARROPRO-TERNA-RULE-CATALOG-RESOLUTION-AUDIT-003/FILES_CHANGED.md (DOCUMENTATION_ONLY_REFERENCE)"
